date,hospital_id,procedure,cash,gross,pct_change
2026-08-17,ccn-050139,us-abdomen,1191,2290,
2026-08-17,ccn-050139,us-pregnancy,728,1400,
2026-08-17,ccn-050139,xray-extremity,432,830,
2026-08-17,ccn-050139,xray-leg,406,780,
2026-08-17,ccn-050140,allergy-test,566,1089,
2026-08-17,ccn-050140,appendectomy,8008,15400,
2026-08-17,ccn-050140,biopsy-needle,3214,6180,
2026-08-17,ccn-050140,blood-cbc,111,213,
2026-08-17,ccn-050140,blood-metabolic,269,517,
2026-08-17,ccn-050140,cardiac-cath,12927,24860,
2026-08-17,ccn-050140,carpal-tunnel,3609,6940,
2026-08-17,ccn-050140,cast-fracture,499,960,
2026-08-17,ccn-050140,cataract,5044,9700,
2026-08-17,ccn-050140,chemo-infusion,874,1680,
2026-08-17,ccn-050140,chest-xray,385,740,
2026-08-17,ccn-050140,colonoscopy,2080,4000,
2026-08-17,ccn-050140,ct-abd-pelvis,4004,7700,
2026-08-17,ccn-050140,ct-head,2288,4400,
2026-08-17,ccn-050140,dialysis,2340,4500,
2026-08-17,ccn-050140,echocardiogram,2688,5170,
2026-08-17,ccn-050140,endoscopy,1872,3600,
2026-08-17,ccn-050140,epidural-inj,2220,4270,
2026-08-17,ccn-050140,er-level3,1208,2323,
2026-08-17,ccn-050140,er-level4,1953,3756,
2026-08-17,ccn-050140,er-level5,3284,6316,
2026-08-17,ccn-050140,flu-shot,16,30,
2026-08-17,ccn-050140,gallbladder,13208,25400,
2026-08-17,ccn-050140,hernia-repair,7389,14210,
2026-08-17,ccn-050140,hysterectomy,4436,8530,
2026-08-17,ccn-050140,iud-insertion,588,1130,
2026-08-17,ccn-050140,iv-hydration,442,850,
2026-08-17,ccn-050140,iv-infusion,478,920,
2026-08-17,ccn-050140,joint-injection,952,1830,
2026-08-17,ccn-050140,knee-scope,5148,9900,
2026-08-17,ccn-050140,laceration,749,1440,
2026-08-17,ccn-050140,lithotripsy,6510,12520,
2026-08-17,ccn-050140,mammogram-diag,353,679,
2026-08-17,ccn-050140,mammogram-screen,380,731,
2026-08-17,ccn-050140,mri-brain,2600,5000,
2026-08-17,ccn-050140,mri-knee,2392,4600,
2026-08-17,ccn-050140,mri-spine,2496,4800,
2026-08-17,ccn-050140,pap-smear,100,193,
2026-08-17,ccn-050140,physical-therapy,137,264,
2026-08-17,ccn-050140,shoulder-scope,9745,18740,
2026-08-17,ccn-050140,strep-test,111,213,
2026-08-17,ccn-050140,stress-test,270,520,
2026-08-17,ccn-050140,thyroid-us,827,1590,
2026-08-17,ccn-050140,tonsillectomy,1456,2800,
2026-08-17,ccn-050140,us-abdomen,1191,2290,
2026-08-17,ccn-050140,us-pregnancy,728,1400,
2026-08-17,ccn-050140,xray-extremity,432,830,
2026-08-17,ccn-050140,xray-leg,406,780,
2026-08-17,ccn-050168,biopsy-needle,3783,7882,
2026-08-17,ccn-050168,blood-cbc,2,4,
2026-08-17,ccn-050168,blood-metabolic,14,30,
2026-08-17,ccn-050168,cardiac-cath,7429,15477,
2026-08-17,ccn-050168,carpal-tunnel,1099,2290,
2026-08-17,ccn-050168,cast-fracture,416,867,
2026-08-17,ccn-050168,cataract,4019,8372,
2026-08-17,ccn-050168,chemo-infusion,326,679,
2026-08-17,ccn-050168,chest-xray,767,1597,
2026-08-17,ccn-050168,colonoscopy,1045,2177,
2026-08-17,ccn-050168,ct-abd-pelvis,2250,4688,
2026-08-17,ccn-050168,ct-head,1317,2744,
2026-08-17,ccn-050168,dialysis,870,1812,
2026-08-17,ccn-050168,echocardiogram,1577,3285,
2026-08-17,ccn-050168,endoscopy,1076,2241,
2026-08-17,ccn-050168,epidural-inj,1555,3240,
2026-08-17,ccn-050168,er-level3,1705,3552,
2026-08-17,ccn-050168,er-level4,2534,5280,
2026-08-17,ccn-050168,er-level5,3520,7334,
2026-08-17,ccn-050168,hernia-repair,2166,4513,
2026-08-17,ccn-050168,iud-insertion,133,278,
2026-08-17,ccn-050168,iv-hydration,195,407,
2026-08-17,ccn-050168,iv-infusion,255,531,
2026-08-17,ccn-050168,joint-injection,377,786,
2026-08-17,ccn-050168,laceration,381,794,
2026-08-17,ccn-050168,mammogram-diag,495,1031,
2026-08-17,ccn-050168,mammogram-screen,576,1200,
2026-08-17,ccn-050168,mri-brain,5949,12393,
2026-08-17,ccn-050168,mri-knee,4975,10364,
2026-08-17,ccn-050168,mri-spine,5754,11987,
2026-08-17,ccn-050168,physical-therapy,130,270,
2026-08-17,ccn-050168,prostate-biopsy,2825,5885,
2026-08-17,ccn-050168,sleep-study,1543,3215,
2026-08-17,ccn-050168,strep-test,49,102,
2026-08-17,ccn-050168,thyroid-us,1787,3723,
2026-08-17,ccn-050168,us-abdomen,2002,4171,
2026-08-17,ccn-050168,us-pregnancy,560,1166,
2026-08-17,ccn-050168,xray-extremity,525,1093,
2026-08-17,ccn-050168,xray-leg,442,921,
2026-08-17,ccn-050174,biopsy-needle,2809,5507,
2026-08-17,ccn-050174,blood-cbc,2,4,
2026-08-17,ccn-050174,blood-metabolic,15,30,
2026-08-17,ccn-050174,cardiac-cath,17720,34745,
2026-08-17,ccn-050174,carpal-tunnel,3893,7634,
2026-08-17,ccn-050174,cast-fracture,1050,2058,
2026-08-17,ccn-050174,chemo-infusion,749,1468,
2026-08-17,ccn-050174,chest-xray,853,1672,
2026-08-17,ccn-050174,colonoscopy,1613,3162,
2026-08-17,ccn-050174,ct-abd-pelvis,8121,15923,
2026-08-17,ccn-050174,ct-head,2395,4697,
2026-08-17,ccn-050174,dialysis,2275,4460,
2026-08-17,ccn-050174,echocardiogram,2253,4418,
2026-08-17,ccn-050174,endoscopy,1602,3141,
2026-08-17,ccn-050174,epidural-inj,2985,5852,
2026-08-17,ccn-050174,er-level3,1666,3267,
2026-08-17,ccn-050174,er-level4,817,1601,
2026-08-17,ccn-050174,er-level5,4132,8102,
2026-08-17,ccn-050174,flu-shot,84,165,
2026-08-17,ccn-050174,hernia-repair,7671,15042,
2026-08-17,ccn-050174,iud-insertion,2379,4665,
2026-08-17,ccn-050174,iv-hydration,392,768,
2026-08-17,ccn-050174,iv-infusion,836,1640,
2026-08-17,ccn-050174,joint-injection,850,1667,
2026-08-17,ccn-050174,laceration,1359,2664,
2026-08-17,ccn-050174,mammogram-diag,684,1342,
2026-08-17,ccn-050174,mammogram-screen,684,1342,
2026-08-17,ccn-050174,mri-brain,3720,7295,
2026-08-17,ccn-050174,mri-knee,4281,8395,
2026-08-17,ccn-050174,mri-spine,4765,9343,
2026-08-17,ccn-050174,physical-therapy,182,357,
2026-08-17,ccn-050174,sleep-study,2083,4085,
2026-08-17,ccn-050174,strep-test,240,470,
2026-08-17,ccn-050174,thyroid-us,1216,2385,
2026-08-17,ccn-050174,us-abdomen,1408,2760,
2026-08-17,ccn-050174,us-pregnancy,2879,5645,
2026-08-17,ccn-050174,xray-extremity,994,1949,
2026-08-17,ccn-050174,xray-leg,1033,2026,
2026-08-17,ccn-050195,biopsy-needle,966,1486,
2026-08-17,ccn-050195,blood-cbc,264,406,
2026-08-17,ccn-050195,blood-metabolic,10,15,
2026-08-17,ccn-050195,cardiac-cath,17099,26306,
2026-08-17,ccn-050195,cesarean,50432,77587,
2026-08-17,ccn-050195,chemo-infusion,657,1011,
2026-08-17,ccn-050195,chest-xray,402,619,
2026-08-17,ccn-050195,colonoscopy,2503,3851,
2026-08-17,ccn-050195,ct-abd-pelvis,5505,8470,
2026-08-17,ccn-050195,ct-head,1953,3005,
2026-08-17,ccn-050195,echocardiogram,4485,6900,
2026-08-17,ccn-050195,endoscopy,2503,3851,
2026-08-17,ccn-050195,epidural-inj,2515,3869,
2026-08-17,ccn-050195,er-level3,10676,16425,
2026-08-17,ccn-050195,er-level4,15488,23827,
2026-08-17,ccn-050195,er-level5,16691,25679,
2026-08-17,ccn-050195,hip-replacement,99146,152532,
2026-08-17,ccn-050195,iv-hydration,417,642,
2026-08-17,ccn-050195,iv-infusion,590,907,
2026-08-17,ccn-050195,joint-injection,310,477,
2026-08-17,ccn-050195,knee-replacement,99146,152532,
2026-08-17,ccn-050195,laceration,338,520,
2026-08-17,ccn-050195,mammogram-diag,174,268,
2026-08-17,ccn-050195,mammogram-screen,214,329,
2026-08-17,ccn-050195,mri-brain,2741,4217,
2026-08-17,ccn-050195,mri-knee,2741,4217,
2026-08-17,ccn-050195,mri-spine,2741,4217,
2026-08-17,ccn-050195,physical-therapy,173,266,
2026-08-17,ccn-050195,spinal-fusion,271648,417920,
2026-08-17,ccn-050195,thyroid-us,507,780,
2026-08-17,ccn-050195,urgent-care,580,893,
2026-08-17,ccn-050195,us-abdomen,744,1145,
2026-08-17,ccn-050195,us-pregnancy,871,1340,
2026-08-17,ccn-050195,xray-extremity,350,538,
2026-08-17,ccn-050195,xray-leg,259,399,
2026-08-17,ccn-050222,biopsy-needle,5093,6791,
2026-08-17,ccn-050222,blood-cbc,148,197,
2026-08-17,ccn-050222,blood-metabolic,339,452,
2026-08-17,ccn-050222,cardiac-cath,16573,22097,
2026-08-17,ccn-050222,carpal-tunnel,6837,9116,
2026-08-17,ccn-050222,cast-fracture,666,888,
2026-08-17,ccn-050222,cesarean,77421,103228,
2026-08-17,ccn-050222,chemo-infusion,1971,2628,
2026-08-17,ccn-050222,chest-xray,532,710,
2026-08-17,ccn-050222,colonoscopy,2537,3383,
2026-08-17,ccn-050222,ct-abd-pelvis,4994,6658,
2026-08-17,ccn-050222,ct-head,2786,3714,
2026-08-17,ccn-050222,dialysis,2060,2746,
2026-08-17,ccn-050222,echocardiogram,4104,5472,
2026-08-17,ccn-050222,endoscopy,2668,3558,
2026-08-17,ccn-050222,epidural-inj,2718,3624,
2026-08-17,ccn-050222,er-level3,2188,2917,
2026-08-17,ccn-050222,er-level4,3900,5200,
2026-08-17,ccn-050222,er-level5,7125,9500,
2026-08-17,ccn-050222,flu-shot,15,20,
2026-08-17,ccn-050222,hip-replacement,108334,144446,
2026-08-17,ccn-050222,iud-insertion,1064,1418,
2026-08-17,ccn-050222,iv-hydration,825,1100,
2026-08-17,ccn-050222,iv-infusion,926,1235,
2026-08-17,ccn-050222,joint-injection,1499,1999,
2026-08-17,ccn-050222,knee-replacement,108334,144446,
2026-08-17,ccn-050222,laceration,1517,2023,
2026-08-17,ccn-050222,mammogram-diag,420,560,
2026-08-17,ccn-050222,mammogram-screen,435,580,
2026-08-17,ccn-050222,mri-brain,3036,4048,
2026-08-17,ccn-050222,mri-knee,3247,4329,
2026-08-17,ccn-050222,mri-spine,3112,4149,
2026-08-17,ccn-050222,physical-therapy,164,218,
2026-08-17,ccn-050222,prostate-biopsy,3221,4295,
2026-08-17,ccn-050222,sleep-study,5535,7380,
2026-08-17,ccn-050222,strep-test,132,176,
2026-08-17,ccn-050222,thyroid-us,1016,1354,
2026-08-17,ccn-050222,urgent-care,311,415,
2026-08-17,ccn-050222,us-abdomen,1400,1866,
2026-08-17,ccn-050222,us-pregnancy,1069,1425,
2026-08-17,ccn-050222,xray-extremity,575,767,
2026-08-17,ccn-050222,xray-leg,513,684,
2026-08-17,ccn-050224,blood-cbc,94,144,
2026-08-17,ccn-050224,blood-metabolic,84,130,
2026-08-17,ccn-050231,blood-metabolic,12,,
2026-08-17,ccn-050231,cardiac-cath,3010,,
2026-08-17,ccn-050231,chest-xray,75,,
2026-08-17,ccn-050231,ct-abd-pelvis,525,,
2026-08-17,ccn-050231,ct-head,350,,
2026-08-17,ccn-050231,echocardiogram,566,,
2026-08-17,ccn-050231,endoscopy,1582,,
2026-08-17,ccn-050231,mammogram-diag,120,,
2026-08-17,ccn-050231,mammogram-screen,120,,
2026-08-17,ccn-050231,mri-brain,500,,
2026-08-17,ccn-050231,mri-knee,500,,
2026-08-17,ccn-050231,mri-spine,500,,
2026-08-17,ccn-050231,pap-smear,72,,
2026-08-17,ccn-050231,sleep-study,860,,
2026-08-17,ccn-050231,strep-test,19,,
2026-08-17,ccn-050231,thyroid-us,175,,
2026-08-17,ccn-050231,us-abdomen,175,,
2026-08-17,ccn-050231,us-pregnancy,175,,
2026-08-17,ccn-050231,xray-extremity,75,,
2026-08-17,ccn-050231,xray-leg,75,,
2026-08-17,ccn-050234,biopsy-needle,5093,6791,
2026-08-17,ccn-050234,blood-cbc,148,197,
2026-08-17,ccn-050234,blood-metabolic,339,452,
2026-08-17,ccn-050234,cardiac-cath,16573,22097,
2026-08-17,ccn-050234,carpal-tunnel,6837,9116,
2026-08-17,ccn-050234,cast-fracture,666,888,
2026-08-17,ccn-050234,cesarean,77421,103228,
2026-08-17,ccn-050234,chemo-infusion,1971,2628,
2026-08-17,ccn-050234,chest-xray,532,710,
2026-08-17,ccn-050234,colonoscopy,2537,3383,
2026-08-17,ccn-050234,ct-abd-pelvis,4994,6658,
2026-08-17,ccn-050234,ct-head,2786,3714,
2026-08-17,ccn-050234,dialysis,2060,2746,
2026-08-17,ccn-050234,echocardiogram,4514,6019,
2026-08-17,ccn-050234,endoscopy,2668,3558,
2026-08-17,ccn-050234,epidural-inj,2718,3624,
2026-08-17,ccn-050234,er-level3,2188,2917,
2026-08-17,ccn-050234,er-level4,7800,10400,
2026-08-17,ccn-050234,er-level5,5700,7600,
2026-08-17,ccn-050234,flu-shot,15,20,
2026-08-17,ccn-050234,hip-replacement,108334,144446,
2026-08-17,ccn-050234,iud-insertion,1064,1418,
2026-08-17,ccn-050234,iv-hydration,825,1100,
2026-08-17,ccn-050234,iv-infusion,926,1235,
2026-08-17,ccn-050234,joint-injection,1499,1999,
2026-08-17,ccn-050234,knee-replacement,108334,144446,
2026-08-17,ccn-050234,laceration,1517,2023,
2026-08-17,ccn-050234,mammogram-diag,420,560,
2026-08-17,ccn-050234,mammogram-screen,435,580,
2026-08-17,ccn-050234,mri-brain,3036,4048,
2026-08-17,ccn-050234,mri-knee,3247,4329,
2026-08-17,ccn-050234,mri-spine,3112,4149,
2026-08-17,ccn-050234,physical-therapy,164,218,
2026-08-17,ccn-050234,prostate-biopsy,3221,4295,
2026-08-17,ccn-050234,sleep-study,5535,7380,
2026-08-17,ccn-050234,strep-test,132,176,
2026-08-17,ccn-050234,thyroid-us,1016,1354,
2026-08-17,ccn-050234,urgent-care,311,415,
2026-08-17,ccn-050234,us-abdomen,1400,1866,
2026-08-17,ccn-050234,us-pregnancy,1069,1425,
2026-08-17,ccn-050234,xray-extremity,575,767,
2026-08-17,ccn-050234,xray-leg,513,684,
2026-08-17,ccn-050235,biopsy-needle,3836,10960,
2026-08-17,ccn-050235,blood-cbc,99,283,
2026-08-17,ccn-050235,blood-metabolic,432,1234,
2026-08-17,ccn-050235,cardiac-cath,7770,22201,
2026-08-17,ccn-050235,carpal-tunnel,1137,3248,
2026-08-17,ccn-050235,cast-fracture,475,1358,
2026-08-17,ccn-050235,chemo-infusion,814,2326,
2026-08-17,ccn-050235,chest-xray,469,1339,
2026-08-17,ccn-050235,colonoscopy,511,1460,
2026-08-17,ccn-050235,ct-abd-pelvis,3034,8669,
2026-08-17,ccn-050235,ct-head,1406,4016,
2026-08-17,ccn-050235,dialysis,605,1729,
2026-08-17,ccn-050235,echocardiogram,2227,6362,
2026-08-17,ccn-050235,endoscopy,407,1164,
2026-08-17,ccn-050235,epidural-inj,2113,6038,
2026-08-17,ccn-050235,er-level3,578,1651,
2026-08-17,ccn-050235,er-level4,1586,4530,
2026-08-17,ccn-050235,er-level5,2853,8152,
2026-08-17,ccn-050235,hearing-test,344,983,
2026-08-17,ccn-050235,hernia-repair,2240,6401,
2026-08-17,ccn-050235,iud-insertion,227,648,
2026-08-17,ccn-050235,iv-hydration,728,2081,
2026-08-17,ccn-050235,iv-infusion,757,2162,
2026-08-17,ccn-050235,joint-injection,1195,3413,
2026-08-17,ccn-050235,laceration,602,1720,
2026-08-17,ccn-050235,mammogram-diag,290,829,
2026-08-17,ccn-050235,mammogram-screen,208,594,
2026-08-17,ccn-050235,mri-brain,3412,9749,
2026-08-17,ccn-050235,mri-knee,3085,8814,
2026-08-17,ccn-050235,mri-spine,3898,11137,
2026-08-17,ccn-050235,physical-therapy,81,231,
2026-08-17,ccn-050235,strep-test,106,304,
2026-08-17,ccn-050235,thyroid-us,397,1133,
2026-08-17,ccn-050235,us-abdomen,1555,4442,
2026-08-17,ccn-050235,us-pregnancy,706,2016,
2026-08-17,ccn-050235,xray-extremity,446,1274,
2026-08-17,ccn-050235,xray-leg,440,1256,
2026-08-17,ccn-050238,biopsy-needle,2031,5804,
2026-08-17,ccn-050238,blood-cbc,90,256,
2026-08-17,ccn-050238,blood-metabolic,208,593,
2026-08-17,ccn-050238,cardiac-cath,4295,12272,
2026-08-17,ccn-050238,cast-fracture,296,847,
2026-08-17,ccn-050238,chemo-infusion,276,788,
2026-08-17,ccn-050238,chest-xray,277,791,
2026-08-17,ccn-050238,ct-abd-pelvis,2292,6548,
2026-08-17,ccn-050238,ct-head,1404,4010,
2026-08-17,ccn-050238,dialysis,490,1399,
2026-08-17,ccn-050238,echocardiogram,1580,4513,
2026-08-17,ccn-050238,endoscopy,933,2666,
2026-08-17,ccn-050238,epidural-inj,1829,5227,
2026-08-17,ccn-050238,er-level3,863,2465,
2026-08-17,ccn-050238,er-level4,1181,3374,
2026-08-17,ccn-050238,er-level5,1901,5432,
2026-08-17,ccn-050238,iv-hydration,258,737,
2026-08-17,ccn-050238,iv-infusion,423,1209,
2026-08-17,ccn-050238,joint-injection,1092,3121,
2026-08-17,ccn-050238,laceration,425,1213,
2026-08-17,ccn-050238,mri-brain,2296,6560,
2026-08-17,ccn-050238,mri-knee,1439,4111,
2026-08-17,ccn-050238,mri-spine,2214,6327,
2026-08-17,ccn-050238,physical-therapy,66,190,
2026-08-17,ccn-050238,thyroid-us,582,1663,
2026-08-17,ccn-050238,us-abdomen,766,2188,
2026-08-17,ccn-050238,us-pregnancy,775,2215,
2026-08-17,ccn-050238,xray-extremity,332,950,
2026-08-17,ccn-050238,xray-leg,336,959,
2026-08-17,ccn-050254,biopsy-needle,2509,4405,
2026-08-17,ccn-050254,blood-cbc,107,188,
2026-08-17,ccn-050254,blood-metabolic,224,392,
2026-08-17,ccn-050254,chemo-infusion,613,1076,
2026-08-17,ccn-050254,chest-xray,575,1010,
2026-08-17,ccn-050254,ct-abd-pelvis,6494,11398,
2026-08-17,ccn-050254,ct-head,2578,4525,
2026-08-17,ccn-050254,echocardiogram,1853,3252,
2026-08-17,ccn-050254,er-level3,1259,2210,
2026-08-17,ccn-050254,er-level4,2114,3710,
2026-08-17,ccn-050254,er-level5,3105,5450,
2026-08-17,ccn-050254,iv-hydration,276,484,
2026-08-17,ccn-050254,iv-infusion,392,689,
2026-08-17,ccn-050254,joint-injection,742,1303,
2026-08-17,ccn-050254,mammogram-diag,263,461,
2026-08-17,ccn-050254,mammogram-screen,352,618,
2026-08-17,ccn-050254,mri-brain,2819,4948,
2026-08-17,ccn-050254,mri-knee,2634,4624,
2026-08-17,ccn-050254,mri-spine,2469,4334,
2026-08-17,ccn-050254,physical-therapy,60,105,
2026-08-17,ccn-050254,strep-test,275,482,
2026-08-17,ccn-050254,thyroid-us,735,1289,
2026-08-17,ccn-050254,urgent-care,686,1204,
2026-08-17,ccn-050254,us-abdomen,937,1645,
2026-08-17,ccn-050254,us-pregnancy,724,1270,
2026-08-17,ccn-050254,xray-extremity,741,1301,
2026-08-17,ccn-050254,xray-leg,389,683,
2026-08-17,ccn-050278,biopsy-needle,2080,5942,
2026-08-17,ccn-050278,blood-cbc,116,330,
2026-08-17,ccn-050278,blood-metabolic,415,1187,
2026-08-17,ccn-050278,cardiac-cath,5987,17106,
2026-08-17,ccn-050278,carpal-tunnel,992,2835,
2026-08-17,ccn-050278,cast-fracture,233,667,
2026-08-17,ccn-050278,chemo-infusion,937,2678,
2026-08-17,ccn-050278,chest-xray,467,1333,
2026-08-17,ccn-050278,colonoscopy,611,1745,
2026-08-17,ccn-050278,ct-abd-pelvis,2744,7840,
2026-08-17,ccn-050278,ct-head,2128,6079,
2026-08-17,ccn-050278,dialysis,793,2266,
2026-08-17,ccn-050278,echocardiogram,2338,6680,
2026-08-17,ccn-050278,endoscopy,623,1779,
2026-08-17,ccn-050278,epidural-inj,790,2258,
2026-08-17,ccn-050278,er-level3,918,2623,
2026-08-17,ccn-050278,er-level4,1222,3491,
2026-08-17,ccn-050278,er-level5,1824,5210,
2026-08-17,ccn-050278,hernia-repair,1955,5586,
2026-08-17,ccn-050278,iud-insertion,198,565,
2026-08-17,ccn-050278,iv-hydration,456,1304,
2026-08-17,ccn-050278,iv-infusion,534,1526,
2026-08-17,ccn-050278,joint-injection,481,1374,
2026-08-17,ccn-050278,laceration,200,571,
2026-08-17,ccn-050278,mammogram-diag,295,842,
2026-08-17,ccn-050278,mammogram-screen,193,552,
2026-08-17,ccn-050278,mri-brain,3023,8638,
2026-08-17,ccn-050278,mri-knee,2280,6515,
2026-08-17,ccn-050278,mri-spine,3473,9923,
2026-08-17,ccn-050278,physical-therapy,90,257,
2026-08-17,ccn-050278,strep-test,70,199,
2026-08-17,ccn-050278,thyroid-us,442,1263,
2026-08-17,ccn-050278,us-abdomen,586,1675,
2026-08-17,ccn-050278,us-pregnancy,544,1555,
2026-08-17,ccn-050278,xray-extremity,441,1260,
2026-08-17,ccn-050278,xray-leg,475,1358,
2026-08-17,ccn-050300,biopsy-needle,3076,8789,
2026-08-17,ccn-050300,blood-cbc,98,281,
2026-08-17,ccn-050300,blood-metabolic,222,634,
2026-08-17,ccn-050300,carpal-tunnel,897,2563,
2026-08-17,ccn-050300,cast-fracture,242,692,
2026-08-17,ccn-050300,chemo-infusion,677,1933,
2026-08-17,ccn-050300,chest-xray,310,887,
2026-08-17,ccn-050300,colonoscopy,498,1424,
2026-08-17,ccn-050300,ct-abd-pelvis,2703,7724,
2026-08-17,ccn-050300,ct-head,1428,4079,
2026-08-17,ccn-050300,dialysis,2016,5760,
2026-08-17,ccn-050300,echocardiogram,1978,5650,
2026-08-17,ccn-050300,endoscopy,508,1452,
2026-08-17,ccn-050300,epidural-inj,1408,4022,
2026-08-17,ccn-050300,er-level3,569,1627,
2026-08-17,ccn-050300,er-level4,1169,3341,
2026-08-17,ccn-050300,er-level5,1810,5171,
2026-08-17,ccn-050300,hernia-repair,1767,5049,
2026-08-17,ccn-050300,iud-insertion,191,545,
2026-08-17,ccn-050300,iv-hydration,231,661,
2026-08-17,ccn-050300,iv-infusion,248,710,
2026-08-17,ccn-050300,joint-injection,308,880,
2026-08-17,ccn-050300,laceration,276,788,
2026-08-17,ccn-050300,mammogram-diag,167,476,
2026-08-17,ccn-050300,mammogram-screen,203,580,
2026-08-17,ccn-050300,mri-brain,2070,5913,
2026-08-17,ccn-050300,mri-knee,1875,5357,
2026-08-17,ccn-050300,mri-spine,2179,6225,
2026-08-17,ccn-050300,physical-therapy,81,231,
2026-08-17,ccn-050300,strep-test,291,831,
2026-08-17,ccn-050300,thyroid-us,682,1949,
2026-08-17,ccn-050300,us-abdomen,942,2692,
2026-08-17,ccn-050300,us-pregnancy,390,1115,
2026-08-17,ccn-050300,xray-extremity,305,872,
2026-08-17,ccn-050300,xray-leg,270,771,
2026-08-17,ccn-050308,biopsy-needle,2084,8335,
2026-08-17,ccn-050308,blood-cbc,62,246,
2026-08-17,ccn-050308,blood-metabolic,345,1381,
2026-08-17,ccn-050308,cardiac-cath,14176,56706,
2026-08-17,ccn-050308,chemo-infusion,718,2871,
2026-08-17,ccn-050308,chest-xray,299,1195,
2026-08-17,ccn-050308,ct-abd-pelvis,4633,18531,
2026-08-17,ccn-050308,ct-head,1209,4837,
2026-08-17,ccn-050308,echocardiogram,3246,12986,
2026-08-17,ccn-050308,epidural-inj,1014,4057,
2026-08-17,ccn-050308,er-level3,1210,4841,
2026-08-17,ccn-050308,er-level4,1984,7938,
2026-08-17,ccn-050308,er-level5,2862,11450,
2026-08-17,ccn-050308,iv-hydration,457,1827,
2026-08-17,ccn-050308,iv-infusion,476,1904,
2026-08-17,ccn-050308,joint-injection,695,2781,
2026-08-17,ccn-050308,mammogram-diag,238,950,
2026-08-17,ccn-050308,mammogram-screen,220,878,
2026-08-17,ccn-050308,mri-brain,2608,10432,
2026-08-17,ccn-050308,mri-knee,1949,7796,
2026-08-17,ccn-050308,mri-spine,2825,11301,
2026-08-17,ccn-050308,physical-therapy,58,232,
2026-08-17,ccn-050308,sleep-study,3379,13517,
2026-08-17,ccn-050308,strep-test,128,513,
2026-08-17,ccn-050308,thyroid-us,889,3556,
2026-08-17,ccn-050308,urgent-care,75,300,
2026-08-17,ccn-050308,us-abdomen,1036,4142,
2026-08-17,ccn-050308,us-pregnancy,951,3804,
2026-08-17,ccn-050308,xray-extremity,432,1728,
2026-08-17,ccn-050308,xray-leg,448,1790,
2026-08-17,ccn-050324,appendectomy,13922,55689,
2026-08-17,ccn-050324,biopsy-needle,1462,5847,
2026-08-17,ccn-050324,blood-cbc,28,110,
2026-08-17,ccn-050324,blood-metabolic,98,392,
2026-08-17,ccn-050324,carpal-tunnel,1064,4256,
2026-08-17,ccn-050324,cast-fracture,202,808,
2026-08-17,ccn-050324,cataract,1944,7774,
2026-08-17,ccn-050324,cesarean,13277,53109,
2026-08-17,ccn-050324,chemo-infusion,467,1869,
2026-08-17,ccn-050324,chest-xray,244,975,
2026-08-17,ccn-050324,colonoscopy,749,2998,
2026-08-17,ccn-050324,ct-abd-pelvis,2250,9000,
2026-08-17,ccn-050324,ct-head,864,3458,
2026-08-17,ccn-050324,echocardiogram,392,1567,
2026-08-17,ccn-050324,endoscopy,725,2902,
2026-08-17,ccn-050324,epidural-inj,518,2072,
2026-08-17,ccn-050324,er-level3,604,2415,
2026-08-17,ccn-050324,er-level4,971,3885,
2026-08-17,ccn-050324,er-level5,1969,7874,
2026-08-17,ccn-050324,gallbladder,12439,49755,
2026-08-17,ccn-050324,hearing-test,73,294,
2026-08-17,ccn-050324,hernia-repair,3909,15637,
2026-08-17,ccn-050324,hip-replacement,48421,193686,
2026-08-17,ccn-050324,hysterectomy,14140,56562,
2026-08-17,ccn-050324,iud-insertion,991,3966,
2026-08-17,ccn-050324,iv-hydration,494,1977,
2026-08-17,ccn-050324,iv-infusion,467,1869,
2026-08-17,ccn-050324,joint-injection,956,3823,
2026-08-17,ccn-050324,knee-replacement,48421,193686,
2026-08-17,ccn-050324,knee-scope,2964,11856,
2026-08-17,ccn-050324,laceration,851,3405,
2026-08-17,ccn-050324,lithotripsy,8236,32943,
2026-08-17,ccn-050324,mammogram-diag,168,672,
2026-08-17,ccn-050324,mammogram-screen,181,723,
2026-08-17,ccn-050324,mri-brain,913,3652,
2026-08-17,ccn-050324,mri-knee,945,3781,
2026-08-17,ccn-050324,mri-spine,753,3013,
2026-08-17,ccn-050324,pap-smear,34,135,
2026-08-17,ccn-050324,physical-therapy,43,173,
2026-08-17,ccn-050324,shoulder-scope,3296,13184,
2026-08-17,ccn-050324,sleep-study,578,2313,
2026-08-17,ccn-050324,strep-test,28,111,
2026-08-17,ccn-050324,thyroid-us,522,2089,
2026-08-17,ccn-050324,tonsillectomy,1855,7420,
2026-08-17,ccn-050324,urgent-care,73,294,
2026-08-17,ccn-050324,us-abdomen,342,1369,
2026-08-17,ccn-050324,us-pregnancy,227,909,
2026-08-17,ccn-050324,xray-extremity,242,969,
2026-08-17,ccn-050324,xray-leg,227,907,
2026-08-17,ccn-050327,biopsy-needle,2997,6660,
2026-08-17,ccn-050327,blood-cbc,65,145,
2026-08-17,ccn-050327,blood-metabolic,358,795,
2026-08-17,ccn-050327,cardiac-cath,8600,19110,
2026-08-17,ccn-050327,cast-fracture,465,1033,
2026-08-17,ccn-050327,chemo-infusion,795,1766,
2026-08-17,ccn-050327,chest-xray,375,833,
2026-08-17,ccn-050327,colonoscopy,2750,6112,
